client_id,client_name,n_order,date,n_material,description_material,n_operation,description_operation,workcenter_id,order_operation_id,timestamp,quantity
4,Client_04,201,2026-03-22,16,Material_16,4,Operation_04,4,804,2026-03-22 08:45:00,175.0
5,Client_05,202,2026-03-23,7,Material_07,1,Operation_01,2,805,2026-03-23 08:00:00,125.0
5,Client_05,202,2026-03-23,7,Material_07,2,Operation_02,3,806,2026-03-23 08:15:00,150.0
5,Client_05,202,2026-03-23,12,Material_12,3,Operation_03,4,807,2026-03-23 08:30:00,175.0
5,Client_05,202,2026-03-23,17,Material_17,4,Operation_04,5,808,2026-03-23 08:45:00,200.0
6,Client_06,203,2026-03-24,8,Material_08,1,Operation_01,3,809,2026-03-24 08:00:00,150.0
6,Client_06,203,2026-03-24,8,Material_08,2,Operation_02,4,810,2026-03-24 08:15:00,175.0
6,Client_06,203,2026-03-24,13,Material_13,3,Operation_03,5,811,2026-03-24 08:30:00,200.0
6,Client_06,203,2026-03-24,13,Material_13,4,Operation_04,5,812,2026-03-24 08:45:00,25.0
7,Client_07,204,2026-03-25,9,Material_09,1,Operation_01,4,813,2026-03-25 08:00:00,175.0
7,Client_07,204,2026-03-25,9,Material_09,2,Operation_02,5,814,2026-03-25 08:15:00,200.0
7,Client_07,204,2026-03-25,14,Material_14,3,Operation_03,6,815,2026-03-25 08:30:00,25.0
7,Client_07,204,2026-03-25,19,Material_19,3,Operation_03,7,816,2026-03-25 08:45:00,25.0
8,Client_08,205,2026-03-26,10,Material_10,1,Operation_01,5,817,2026-03-26 08:00:00,200.0
8,Client_08,205,2026-03-26,10,Material_10,2,Operation_02,6,818,2026-03-26 08:15:00,25.0
8,Client_08,205,2026-03-26,15,Material_15,3,Operation_03,7,819,2026-03-26 08:30:00,50.0
8,Client_08,205,2026-03-26,20,Material_20,4,Operation_04,8,820,2026-03-26 08:45:00,75.0
9,Client_09,206,2026-03-27,11,Material_11,1,Operation_01,6,821,2026-03-27 08:00:00,25.0
9,Client_09,206,2026-03-27,11,Material_11,2,Operation_02,7,822,2026-03-27 08:15:00,50.0
9,Client_09,206,2026-03-27,16,Material_16,3,Operation_03,8,823,2026-03-27 08:30:00,75.0
9,Client_09,206,2026-03-27,21,Material_21,4,Operation_04,1,824,2026-03-27 08:45:00,100.0
10,Client_10,207,2026-03-28,12,Material_12,1,Operation_01,7,825,2026-03-28 08:00:00,50.0
10,Client_10,207,2026-03-28,12,Material_12,2,Operation_02,8,826,2026-03-28 08:15:00,75.0
10,Client_10,207,2026-03-28,17,Material_17,3,Operation_03,1,827,2026-03-28 08:30:00,100.0
10,Client_10,207,2026-03-28,22,Material_22,4,Operation_04,2,828,2026-03-28 08:45:00,125.0
11,Client_11,208,2026-03-29,13,Material_13,1,Operation_01,8,829,2026-03-29 08:00:00,75.0
11,Client_11,208,2026-03-29,13,Material_13,2,Operation_02,1,830,2026-03-29 08:15:00,100.0
11,Client_11,208,2026-03-29,18,Material_18,3,Operation_03,2,831,2026-03-29 08:30:00,125.0
11,Client_11,208,2026-03-29,23,Material_23,4,Operation_04,3,832,2026-03-29 08:45:00,150.0
12,Client_12,209,2026-03-30,14,Material_14,1,Operation_01,1,833,2026-03-30 08:00:00,100.0
12,Client_12,209,2026-03-30,14,Material_14,2,Operation_02,2,834,2026-03-30 08:15:00,125.0
12,Client_12,209,2026-03-30,19,Material_19,3,Operation_03,3,835,2026-03-30 08:30:00,150.0
12,Client_12,209,2026-03-30,19,Material_19,3,Operation_03,4,836,2026-03-30 08:45:00,150.0
13,Client_13,210,2026-03-31,15,Material_15,1,Operation_01,2,837,2026-03-31 08:00:00,125.0
13,Client_13,210,2026-03-31,15,Material_15,2,Operation_02,3,838,2026-03-31 08:15:00,150.0
13,Client_13,210,2026-03-31,20,Material_20,3,Operation_03,4,839,2026-03-31 08:30:00,175.0
13,Client_13,210,2026-03-31,25,Material_25,4,Operation_04,4,840,2026-03-31 08:45:00,200.0
14,Client_14,211,2026-04-01,16,Material_16,1,Operation_01,3,841,2026-04-01 08:00:00,150.0
14,Client_14,211,2026-04-01,16,Material_16,2,Operation_02,4,842,2026-04-01 08:15:00,175.0
14,Client_14,211,2026-04-01,21,Material_21,3,Operation_03,5,843,2026-04-01 08:30:00,200.0
14,Client_14,211,2026-04-01,1,Material_01,4,Operation_04,6,844,2026-04-01 08:45:00,25.0
15,Client_15,212,2026-04-02,17,Material_17,1,Operation_01,4,845,2026-04-02 08:00:00,175.0
15,Client_15,212,2026-04-02,17,Material_17,2,Operation_02,5,846,2026-04-02 08:15:00,200.0
15,Client_15,212,2026-04-02,22,Material_22,3,Operation_03,6,847,2026-04-02 08:30:00,25.0
15,Client_15,212,2026-04-02,2,Material_02,4,Operation_04,7,848,2026-04-02 08:45:00,50.0
16,Client_16,213,2026-04-03,18,Material_18,1,Operation_01,5,849,2026-04-03 08:00:00,200.0
16,Client_16,213,2026-04-03,18,Material_18,2,Operation_02,6,850,2026-04-03 08:15:00,25.0
16,Client_16,213,2026-04-03,23,Material_23,3,Operation_03,7,851,2026-04-03 08:30:00,50.0
16,Client_16,213,2026-04-03,3,Material_03,4,Operation_04,8,852,2026-04-03 08:45:00,75.0
17,Client_17,214,2026-04-04,19,Material_19,1,Operation_01,6,853,2026-04-04 08:00:00,25.0
17,Client_17,214,2026-04-04,19,Material_19,2,Operation_02,7,854,2026-04-04 08:15:00,50.0
17,Client_17,214,2026-04-04,24,Material_24,3,Operation_03,8,855,2026-04-04 08:30:00,75.0
17,Client_17,214,2026-04-04,4,Material_04,3,Operation_03,1,856,2026-04-04 08:45:00,75.0
18,Client_18,215,2026-04-05,20,Material_20,1,Operation_01,7,857,2026-04-05 08:00:00,50.0
18,Client_18,215,2026-04-05,20,Material_20,2,Operation_02,8,858,2026-04-05 08:15:00,75.0
18,Client_18,215,2026-04-05,25,Material_25,3,Operation_03,1,859,2026-04-05 08:30:00,100.0
18,Client_18,215,2026-04-05,25,Material_25,4,Operation_04,2,860,2026-04-05 08:45:00,125.0
19,Client_19,216,2026-04-06,21,Material_21,1,Operation_01,8,861,2026-04-06 08:00:00,75.0
19,Client_19,216,2026-04-06,21,Material_21,2,Operation_02,1,862,2026-04-06 08:15:00,100.0
19,Client_19,216,2026-04-06,1,Material_01,3,Operation_03,2,863,2026-04-06 08:30:00,125.0
19,Client_19,216,2026-04-06,6,Material_06,4,Operation_04,3,864,2026-04-06 08:45:00,150.0
20,Client_20,217,2026-04-07,22,Material_22,1,Operation_01,1,865,2026-04-07 08:00:00,100.0
20,Client_20,217,2026-04-07,22,Material_22,2,Operation_02,2,866,2026-04-07 08:15:00,125.0
20,Client_20,217,2026-04-07,2,Material_02,3,Operation_03,3,867,2026-04-07 08:30:00,150.0
20,Client_20,217,2026-04-07,7,Material_07,4,Operation_04,3,868,2026-04-07 08:45:00,175.0
21,Client_21,218,2026-04-08,23,Material_23,1,Operation_01,2,869,2026-04-08 08:00:00,125.0
21,Client_21,218,2026-04-08,23,Material_23,2,Operation_02,3,870,2026-04-08 08:15:00,150.0
21,Client_21,218,2026-04-08,3,Material_03,3,Operation_03,4,871,2026-04-08 08:30:00,175.0
21,Client_21,218,2026-04-08,8,Material_08,4,Operation_04,5,872,2026-04-08 08:45:00,200.0
22,Client_22,219,2026-04-09,24,Material_24,1,Operation_01,3,873,2026-04-09 08:00:00,150.0
22,Client_22,219,2026-04-09,24,Material_24,2,Operation_02,4,874,2026-04-09 08:15:00,175.0
22,Client_22,219,2026-04-09,4,Material_04,3,Operation_03,5,875,2026-04-09 08:30:00,200.0
22,Client_22,219,2026-04-09,9,Material_09,3,Operation_03,6,876,2026-04-09 08:45:00,200.0
23,Client_23,220,2026-04-10,25,Material_25,1,Operation_01,4,877,2026-04-10 08:00:00,175.0
23,Client_23,220,2026-04-10,25,Material_25,2,Operation_02,5,878,2026-04-10 08:15:00,200.0
23,Client_23,220,2026-04-10,5,Material_05,3,Operation_03,6,879,2026-04-10 08:30:00,25.0
23,Client_23,220,2026-04-10,10,Material_10,4,Operation_04,7,880,2026-04-10 08:45:00,50.0
24,Client_24,221,2026-04-11,1,Material_01,1,Operation_01,5,881,2026-04-11 08:00:00,200.0
24,Client_24,221,2026-04-11,1,Material_01,2,Operation_02,6,882,2026-04-11 08:15:00,25.0
24,Client_24,221,2026-04-11,6,Material_06,3,Operation_03,7,883,2026-04-11 08:30:00,50.0
24,Client_24,221,2026-04-11,6,Material_06,4,Operation_04,8,884,2026-04-11 08:45:00,75.0
25,Client_25,222,2026-04-12,2,Material_02,1,Operation_01,6,885,2026-04-12 08:00:00,25.0
25,Client_25,222,2026-04-12,2,Material_02,2,Operation_02,7,886,2026-04-12 08:15:00,50.0
25,Client_25,222,2026-04-12,7,Material_07,3,Operation_03,8,887,2026-04-12 08:30:00,75.0
25,Client_25,222,2026-04-12,12,Material_12,4,Operation_04,1,888,2026-04-12 08:45:00,100.0
26,Client_26,223,2026-04-13,3,Material_03,1,Operation_01,7,889,2026-04-13 08:00:00,50.0
26,Client_26,223,2026-04-13,3,Material_03,2,Operation_02,8,890,2026-04-13 08:15:00,75.0
26,Client_26,223,2026-04-13,8,Material_08,3,Operation_03,1,891,2026-04-13 08:30:00,100.0
26,Client_26,223,2026-04-13,13,Material_13,4,Operation_04,2,892,2026-04-13 08:45:00,125.0
27,Client_27,224,2026-04-14,4,Material_04,1,Operation_01,8,893,2026-04-14 08:00:00,75.0
27,Client_27,224,2026-04-14,4,Material_04,2,Operation_02,1,894,2026-04-14 08:15:00,100.0
27,Client_27,224,2026-04-14,9,Material_09,3,Operation_03,2,895,2026-04-14 08:30:00,125.0
27,Client_27,224,2026-04-14,14,Material_14,3,Operation_03,2,896,2026-04-14 08:45:00,125.0
28,Client_28,225,2026-04-15,5,Material_05,1,Operation_01,1,897,2026-04-15 08:00:00,100.0
28,Client_28,225,2026-04-15,5,Material_05,2,Operation_02,2,898,2026-04-15 08:15:00,125.0
28,Client_28,225,2026-04-15,10,Material_10,3,Operation_03,3,899,2026-04-15 08:30:00,150.0
28,Client_28,225,2026-04-15,15,Material_15,4,Operation_04,4,900,2026-04-15 08:45:00,175.0
29,Client_29,226,2026-04-16,6,Material_06,1,Operation_01,2,901,2026-04-16 08:00:00,125.0
29,Client_29,226,2026-04-16,6,Material_06,2,Operation_02,3,902,2026-04-16 08:15:00,150.0
29,Client_29,226,2026-04-16,11,Material_11,3,Operation_03,4,903,2026-04-16 08:30:00,175.0
29,Client_29,226,2026-04-16,16,Material_16,4,Operation_04,5,904,2026-04-16 08:45:00,200.0
30,Client_30,227,2026-04-17,7,Material_07,1,Operation_01,3,905,2026-04-17 08:00:00,150.0
30,Client_30,227,2026-04-17,7,Material_07,2,Operation_02,4,906,2026-04-17 08:15:00,175.0
30,Client_30,227,2026-04-17,12,Material_12,3,Operation_03,5,907,2026-04-17 08:30:00,200.0
30,Client_30,227,2026-04-17,12,Material_12,4,Operation_04,6,908,2026-04-17 08:45:00,25.0
31,Client_31,228,2026-04-18,8,Material_08,1,Operation_01,4,909,2026-04-18 08:00:00,175.0
31,Client_31,228,2026-04-18,8,Material_08,2,Operation_02,5,910,2026-04-18 08:15:00,200.0
31,Client_31,228,2026-04-18,13,Material_13,3,Operation_03,6,911,2026-04-18 08:30:00,25.0
31,Client_31,228,2026-04-18,18,Material_18,4,Operation_04,7,912,2026-04-18 08:45:00,50.0
32,Client_32,229,2026-04-19,9,Material_09,1,Operation_01,5,913,2026-04-19 08:00:00,200.0
32,Client_32,229,2026-04-19,9,Material_09,2,Operation_02,6,914,2026-04-19 08:15:00,25.0
32,Client_32,229,2026-04-19,14,Material_14,3,Operation_03,7,915,2026-04-19 08:30:00,50.0
32,Client_32,229,2026-04-19,19,Material_19,3,Operation_03,8,916,2026-04-19 08:45:00,50.0
33,Client_33,230,2026-04-20,10,Material_10,1,Operation_01,6,917,2026-04-20 08:00:00,25.0
33,Client_33,230,2026-04-20,10,Material_10,2,Operation_02,7,918,2026-04-20 08:15:00,50.0
33,Client_33,230,2026-04-20,15,Material_15,3,Operation_03,8,919,2026-04-20 08:30:00,75.0
33,Client_33,230,2026-04-20,20,Material_20,4,Operation_04,1,920,2026-04-20 08:45:00,100.0
34,Client_34,231,2026-04-21,11,Material_11,1,Operation_01,7,921,2026-04-21 08:00:00,50.0
34,Client_34,231,2026-04-21,11,Material_11,2,Operation_02,8,922,2026-04-21 08:15:00,75.0
34,Client_34,231,2026-04-21,16,Material_16,3,Operation_03,1,923,2026-04-21 08:30:00,100.0
34,Client_34,231,2026-04-21,21,Material_21,4,Operation_04,1,924,2026-04-21 08:45:00,125.0
35,Client_35,232,2026-04-22,12,Material_12,1,Operation_01,8,925,2026-04-22 08:00:00,75.0
35,Client_35,232,2026-04-22,12,Material_12,2,Operation_02,1,926,2026-04-22 08:15:00,100.0
35,Client_35,232,2026-04-22,17,Material_17,3,Operation_03,2,927,2026-04-22 08:30:00,125.0
35,Client_35,232,2026-04-22,22,Material_22,4,Operation_04,3,928,2026-04-22 08:45:00,150.0
36,Client_36,233,2026-04-23,13,Material_13,1,Operation_01,1,929,2026-04-23 08:00:00,100.0
36,Client_36,233,2026-04-23,13,Material_13,2,Operation_02,2,930,2026-04-23 08:15:00,125.0
36,Client_36,233,2026-04-23,18,Material_18,3,Operation_03,3,931,2026-04-23 08:30:00,150.0
36,Client_36,233,2026-04-23,18,Material_18,4,Operation_04,4,932,2026-04-23 08:45:00,175.0
37,Client_37,234,2026-04-24,14,Material_14,1,Operation_01,2,933,2026-04-24 08:00:00,125.0
37,Client_37,234,2026-04-24,14,Material_14,2,Operation_02,3,934,2026-04-24 08:15:00,150.0
37,Client_37,234,2026-04-24,19,Material_19,3,Operation_03,4,935,2026-04-24 08:30:00,175.0
37,Client_37,234,2026-04-24,24,Material_24,3,Operation_03,5,936,2026-04-24 08:45:00,175.0
38,Client_38,235,2026-04-25,15,Material_15,1,Operation_01,3,937,2026-04-25 08:00:00,150.0
38,Client_38,235,2026-04-25,15,Material_15,2,Operation_02,4,938,2026-04-25 08:15:00,175.0
38,Client_38,235,2026-04-25,20,Material_20,3,Operation_03,5,939,2026-04-25 08:30:00,200.0
38,Client_38,235,2026-04-25,25,Material_25,4,Operation_04,6,940,2026-04-25 08:45:00,25.0
39,Client_39,236,2026-04-26,16,Material_16,1,Operation_01,4,941,2026-04-26 08:00:00,175.0
39,Client_39,236,2026-04-26,16,Material_16,2,Operation_02,5,942,2026-04-26 08:15:00,200.0
39,Client_39,236,2026-04-26,21,Material_21,3,Operation_03,6,943,2026-04-26 08:30:00,25.0
39,Client_39,236,2026-04-26,1,Material_01,4,Operation_04,7,944,2026-04-26 08:45:00,50.0
40,Client_40,237,2026-04-27,17,Material_17,1,Operation_01,5,945,2026-04-27 08:00:00,200.0
40,Client_40,237,2026-04-27,17,Material_17,2,Operation_02,6,946,2026-04-27 08:15:00,25.0
40,Client_40,237,2026-04-27,22,Material_22,3,Operation_03,7,947,2026-04-27 08:30:00,50.0
40,Client_40,237,2026-04-27,2,Material_02,4,Operation_04,8,948,2026-04-27 08:45:00,75.0
1,Client_01,238,2026-04-28,18,Material_18,1,Operation_01,6,949,2026-04-28 08:00:00,25.0
1,Client_01,238,2026-04-28,18,Material_18,2,Operation_02,7,950,2026-04-28 08:15:00,50.0
1,Client_01,238,2026-04-28,23,Material_23,3,Operation_03,8,951,2026-04-28 08:30:00,75.0
1,Client_01,238,2026-04-28,3,Material_03,4,Operation_04,8,952,2026-04-28 08:45:00,100.0
2,Client_02,239,2026-04-29,19,Material_19,1,Operation_01,7,953,2026-04-29 08:00:00,50.0
2,Client_02,239,2026-04-29,19,Material_19,2,Operation_02,8,954,2026-04-29 08:15:00,75.0
2,Client_02,239,2026-04-29,24,Material_24,3,Operation_03,1,955,2026-04-29 08:30:00,100.0
2,Client_02,239,2026-04-29,24,Material_24,3,Operation_03,2,956,2026-04-29 08:45:00,100.0
3,Client_03,240,2026-04-30,20,Material_20,1,Operation_01,8,957,2026-04-30 08:00:00,100.0
3,Client_03,240,2026-04-30,20,Material_20,2,Operation_02,1,958,2026-04-30 08:15:00,125.0
3,Client_03,240,2026-04-30,25,Material_25,3,Operation_03,2,959,2026-04-30 08:30:00,150.0
3,Client_03,240,2026-04-30,5,Material_05,4,Operation_04,3,960,2026-04-30 08:45:00,175.0
1,Client_01,241,2026-01-01,21,Material_21,1,Operation_01,1,961,2026-01-01 08:00:00,75.0
1,Client_01,241,2026-01-01,21,Material_21,2,Operation_02,2,962,2026-01-01 08:15:00,100.0
1,Client_01,241,2026-01-01,1,Material_01,3,Operation_03,3,963,2026-01-01 08:30:00,125.0
1,Client_01,241,2026-01-01,6,Material_06,4,Operation_04,4,964,2026-01-01 08:45:00,150.0
2,Client_02,242,2026-01-02,22,Material_22,1,Operation_01,2,965,2026-01-02 08:00:00,100.0
2,Client_02,242,2026-01-02,22,Material_22,2,Operation_02,3,966,2026-01-02 08:15:00,125.0
2,Client_02,242,2026-01-02,2,Material_02,3,Operation_03,4,967,2026-01-02 08:30:00,150.0
2,Client_02,242,2026-01-02,7,Material_07,4,Operation_04,5,968,2026-01-02 08:45:00,175.0
3,Client_03,243,2026-01-03,23,Material_23,1,Operation_01,3,969,2026-01-03 08:00:00,125.0
3,Client_03,243,2026-01-03,23,Material_23,2,Operation_02,4,970,2026-01-03 08:15:00,150.0
3,Client_03,243,2026-01-03,3,Material_03,3,Operation_03,5,971,2026-01-03 08:30:00,175.0
3,Client_03,243,2026-01-03,8,Material_08,3,Operation_03,6,972,2026-01-03 08:45:00,200.0
4,Client_04,244,2026-01-04,24,Material_24,1,Operation_01,4,973,2026-01-04 08:00:00,150.0
4,Client_04,244,2026-01-04,24,Material_24,2,Operation_02,5,974,2026-01-04 08:15:00,175.0
4,Client_04,244,2026-01-04,4,Material_04,3,Operation_03,6,975,2026-01-04 08:30:00,200.0
4,Client_04,244,2026-01-04,4,Material_04,4,Operation_04,7,976,2026-01-04 08:45:00,25.0
5,Client_05,245,2026-01-05,25,Material_25,1,Operation_01,5,977,2026-01-05 08:00:00,175.0
5,Client_05,245,2026-01-05,25,Material_25,2,Operation_02,6,978,2026-01-05 08:15:00,200.0
5,Client_05,245,2026-01-05,5,Material_05,3,Operation_03,7,979,2026-01-05 08:30:00,25.0
5,Client_05,245,2026-01-05,10,Material_10,4,Operation_04,7,980,2026-01-05 08:45:00,25.0
6,Client_06,246,2026-01-06,1,Material_01,1,Operation_01,6,981,2026-01-06 08:00:00,200.0
6,Client_06,246,2026-01-06,1,Material_01,2,Operation_02,7,982,2026-01-06 08:15:00,25.0
6,Client_06,246,2026-01-06,6,Material_06,3,Operation_03,8,983,2026-01-06 08:30:00,50.0
6,Client_06,246,2026-01-06,11,Material_11,4,Operation_04,1,984,2026-01-06 08:45:00,75.0
7,Client_07,247,2026-01-07,2,Material_02,1,Operation_01,7,985,2026-01-07 08:00:00,25.0
7,Client_07,247,2026-01-07,2,Material_02,2,Operation_02,8,986,2026-01-07 08:15:00,50.0
7,Client_07,247,2026-01-07,7,Material_07,3,Operation_03,1,987,2026-01-07 08:30:00,75.0
7,Client_07,247,2026-01-07,12,Material_12,4,Operation_04,2,988,2026-01-07 08:45:00,100.0
8,Client_08,248,2026-01-08,3,Material_03,1,Operation_01,8,989,2026-01-08 08:00:00,50.0
8,Client_08,248,2026-01-08,3,Material_03,2,Operation_02,1,990,2026-01-08 08:15:00,75.0
8,Client_08,248,2026-01-08,8,Material_08,3,Operation_03,2,991,2026-01-08 08:30:00,100.0
8,Client_08,248,2026-01-08,13,Material_13,3,Operation_03,3,992,2026-01-08 08:45:00,125.0
9,Client_09,249,2026-01-09,4,Material_04,1,Operation_01,1,993,2026-01-09 08:00:00,75.0
9,Client_09,249,2026-01-09,4,Material_04,2,Operation_02,2,994,2026-01-09 08:15:00,100.0
9,Client_09,249,2026-01-09,9,Material_09,3,Operation_03,3,995,2026-01-09 08:30:00,125.0
9,Client_09,249,2026-01-09,14,Material_14,4,Operation_04,4,996,2026-01-09 08:45:00,150.0
10,Client_10,250,2026-01-10,5,Material_05,1,Operation_01,2,997,2026-01-10 08:00:00,100.0
10,Client_10,250,2026-01-10,5,Material_05,2,Operation_02,3,998,2026-01-10 08:15:00,125.0
10,Client_10,250,2026-01-10,10,Material_10,3,Operation_03,4,999,2026-01-10 08:30:00,150.0
10,Client_10,250,2026-01-10,10,Material_10,4,Operation_04,5,1000,2026-01-10 08:45:00,150.0
